1236, 2228, 2231, 2231, 2228, 4212, 4, 4, 4, 4, 4, 4, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375
1236, 2229, 2228, 2228, 2229, 4471, 4, 4, 4, 4, 4, 4, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.71875, 0.078125, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.71875, 0.0625, 0.71875, 0.0625, 0.71875, 0.0625, 0.71875, 0.0625
1236, 2230, 2229, 2229, 2230, 4973, 4, 4, 4, 4, 4, 4, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.734375, 0.0625, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.0625, 0.75, 0.0625, 0.75, 0.0625, 0.75, 0.0625
1236, 2231, 2230, 2230, 2231, 4468, 4, 4, 4, 4, 4, 4, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.078125, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.75, 0.078125, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.75, 0.09375, 0.75, 0.09375, 0.75, 0.09375, 0.75, 0.09375
1237, 2231, 2234, 2234, 2231, 4212, 4, 4, 4, 4, 4, 4, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375
1237, 2232, 2231, 2231, 2232, 4468, 4, 4, 4, 4, 4, 4, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.734375, 0.09375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.09375, 0.75, 0.09375, 0.75, 0.09375, 0.75, 0.09375
1237, 2233, 2232, 2232, 2233, 4972, 4, 4, 4, 4, 4, 4, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.75, 0.109375, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.75, 0.125, 0.75, 0.125, 0.75, 0.125, 0.75, 0.125
1237, 2234, 2233, 2233, 2234, 4469, 4, 4, 4, 4, 4, 4, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.734375, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.734375, 0.125, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.125, 0.71875, 0.125, 0.71875, 0.125, 0.71875, 0.125
1238, 2234, 2237, 2237, 2234, 4212, 4, 4, 4, 4, 4, 4, 0.703125, 0.109375, 0.703125, 0.109375, 0.703125, 0.109375, 0.703125, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.703125, 0.09375, 0.703125, 0.09375, 0.703125, 0.09375, 0.703125, 0.09375, 0.703125, 0.09375, 0.703125, 0.09375, 0.703125, 0.09375, 0.703125, 0.09375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375, 0.71875, 0.09375
1238, 2235, 2234, 2234, 2235, 4469, 4, 4, 4, 4, 4, 4, 0.703125, 0.109375, 0.703125, 0.109375, 0.703125, 0.109375, 0.703125, 0.109375, 0.703125, 0.125, 0.703125, 0.125, 0.703125, 0.125, 0.703125, 0.125, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.71875, 0.109375, 0.703125, 0.125, 0.703125, 0.125, 0.703125, 0.125, 0.703125, 0.125, 0.71875, 0.125, 0.71875, 0.125, 0.71875, 0.125, 0.71875, 0.125
